global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,3e-07,fp16,60.39936852455139,-2.702424980700016,194.21825636178255,51999.993682040455,228.03507116678446,0.875,0.47334397632606023,16
400,3e-07,fp16,61.98882555961609,-0.6254873163998127,202.05934469774365,60040.23697476744,245.03109389374941,0.5,0.06373685117189257,16
600,3e-07,fp16,27.02077031135559,-7.069407284259796,149.0064576268196,38350.36910098855,195.8325026674289,0.375,-0.06886096437050164,16
800,3e-07,fp16,-98.54634165763855,-2.920895278453827,489.7496289610863,418041.9123707507,646.5616075601386,0.5,-0.004229977752688405,16
1000,3e-07,fp16,-12.71565306186676,2.5298654660582542,375.67143885046244,191883.63015153343,438.04523756289535,0.375,0.18376663251270567,16
1200,3e-07,fp16,-132.71968054771423,-9.397080719470978,983.4286795258522,1535676.5257737366,1239.2241628429204,0.6875,0.45160648843981693,16
1400,3e-07,fp16,424.3850555419922,1.9682122766971588,1071.3294745981693,1390065.8498161559,1179.010538466962,0.5,-0.19903763597848725,16
1600,3e-07,fp16,-23472.30857849121,-252.43461799621582,30085.547563552856,1174289360.4138317,34267.9056905121,0.5625,0.2744739460691916,16
1800,3e-07,fp16,406.901123046875,-2067.370559692383,19508.529754638672,469623705.22532225,21670.80305907749,0.5,0.3205026844028452,16
2000,3e-07,fp16,3559.191925048828,433.6690331697464,10171.103898882866,177459455.65913898,13321.3909055751,0.375,-0.4241206174900685,16
2200,3e-07,fp16,3762.2451610565186,472.13583993911743,9682.17610502243,137516080.71680358,11726.72506358035,0.5,-0.39379539732315255,16
2400,3e-07,fp16,2800.623472213745,702.2109966278076,8467.056350708008,96087185.25488017,9802.407115340608,0.6875,0.1866707532293449,16
2600,3e-07,fp16,618.6961669921875,312.67664337158203,11186.777851104736,170794783.1231664,13068.847811615467,0.5625,0.31229951801880534,16
2800,3e-07,fp16,6055.434410095215,142.0095920562744,7909.167381286621,89527142.32914965,9461.878372138888,0.5625,0.10498717711479635,16
3000,3e-07,fp16,-5696.614196777344,-41.35961699485779,13012.376386404037,244720545.0466729,15643.546434446152,0.4375,-0.3780693316881901,16
3200,3e-07,fp16,-3662.109390258789,-1345.9614279270172,13924.738442659378,348329103.0185074,18663.57690847356,0.375,-0.5225227382384388,16
3400,3e-07,fp16,1686.0166931152344,153.73748171329498,9310.111842513084,180461330.45741594,13433.589634100632,0.5625,0.10338162983649123,16
3600,3e-07,fp16,-264.6445369720459,577.4071931838989,7160.783802509308,79661415.78343108,8925.324407741777,0.4375,0.15890456782707849,16
