step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.8955078125,1.9599609375,1.927734375,-32.2265625,True,0.6509122722417444,4.864881992340088,True,,,False
2,1.9296875,1.9365234375,1.93310546875,-3.41796875,True,0.06903338814997365,1.4090635776519775,True,,,False
3,1.80859375,1.7255859375,1.76708984375,41.50390625,True,0.8382497050551806,1.4112744331359863,True,,,False
4,1.8603515625,1.84375,1.85205078125,8.30078125,True,0.1676537116136148,1.4166715145111084,True,,,False
5,1.8603515625,1.8798828125,1.8701171875,-9.765625,True,0.1972372197065668,1.4149749279022217,True,,,False
6,2.0234375,1.92578125,1.974609375,48.828125,True,0.9861971338746869,1.4100444316864014,True,,,False
7,1.802734375,1.8095703125,1.80615234375,-3.41796875,True,0.06903629880903318,1.4053916931152344,True,,,False
8,1.767578125,1.8115234375,1.78955078125,-21.97265625,True,0.4437857653256427,1.4365355968475342,True,,,False
9,1.77734375,1.8935546875,1.83544921875,-58.10546875,True,1.1736267120148483,1.4269354343414307,True,,,False
10,2.103515625,2.01953125,2.0615234375,41.9921875,True,0.848135520773663,1.4356842041015625,True,,,False
11,1.77734375,2.009765625,1.8935546875,-116.2109375,True,2.3471757832331233,1.4372479915618896,True,,,False
12,1.859375,1.900390625,1.8798828125,-20.5078125,True,0.41420329528992367,1.419238805770874,True,,,False
13,1.6533203125,1.6376953125,1.6455078125,7.8125,True,0.15779891680205232,1.4088354110717773,True,,,False
14,1.6650390625,1.6240234375,1.64453125,20.5078125,True,0.41419269422382343,1.4320578575134277,True,,,False
15,1.9443359375,1.798828125,1.87158203125,72.75390625,True,1.4694717397009944,1.4080810546875,True,,,False
16,2.021484375,1.7314453125,1.87646484375,145.01953125,True,2.929104495903314,1.4109277725219727,True,,,False
17,1.8662109375,1.814453125,1.84033203125,25.87890625,True,0.5226850572035968,1.4046339988708496,True,,,False
18,1.8681640625,1.794921875,1.83154296875,36.62109375,True,0.7395902672918367,1.4466304779052734,True,,,False
19,1.9033203125,1.9013671875,1.90234375,0.9765625,True,0.019725326879033132,1.4076757431030273,True,,,False
20,2.01171875,1.8759765625,1.94384765625,67.87109375,True,1.3708597921088466,1.432082176208496,True,,,False
21,1.70703125,1.779296875,1.7431640625,-36.1328125,True,0.7297920288637022,1.3999977111816406,True,,,False
22,1.6962890625,1.8623046875,1.779296875,-83.0078125,True,1.676681627521267,1.4628682136535645,True,,,False
23,2.015625,1.9287109375,1.97216796875,43.45703125,True,0.8777429808066763,1.4140799045562744,True,,,False
24,1.7353515625,1.8603515625,1.7978515625,-62.5,True,1.2623943201044416,1.4308204650878906,True,,,False
25,1.748046875,1.677734375,1.712890625,35.15625,True,0.7100283389819405,1.4274377822875977,True,,,False
26,1.8466796875,1.78515625,1.81591796875,30.76171875,True,0.6213299643971809,1.4699292182922363,True,,,False
27,1.8486328125,1.8359375,1.84228515625,6.34765625,True,0.12820536256484522,1.4285047054290771,True,,,False
28,1.896484375,1.798828125,1.84765625,48.828125,True,0.9862111773016944,1.4443533420562744,True,,,False
