global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,-120.73516845703125,-23.353293031454086,-23.974694043397903,1037.4476501047611,1701724.4168048624,1304.5015970878926,0.5625,0.06014931080998172,1036.804629534483,1699413.143584048,1303.6154124526329,0.5625,0.06736952917144831,16
400,1e-05,fp16,-516.1523666381836,68.2504632472992,69.28033205866814,2451.136250734329,9555860.044442281,3091.255415594493,0.5,-0.09035462151675128,2452.276545971632,9566395.169626165,3092.958966689692,0.5,-0.09559274959395184,16
600,1e-05,fp16,-4236.218280792236,-1760.6227569580078,-1771.5174179077148,7261.481609344482,83834234.17318359,9156.103656751795,0.625,0.2667013561233118,7259.090793609619,84421075.01817065,9188.094199461097,0.625,0.2573674886901149,16
800,1e-05,fp16,1214.2001724243164,5907.202007293701,5940.6473178863525,19248.141597747803,669076372.6491889,25866.510639225944,0.375,-0.20056192234482895,19236.795804977417,669328995.3302355,25871.393378212844,0.375,-0.20443887825776336,16
1000,1e-05,fp16,-929.0010070800781,14512.918579101562,14705.961181640625,39680.45932006836,2453974970.7463927,49537.61167785941,0.5625,-0.1925349893163051,39661.27328491211,2451285388.7373495,49510.45736748298,0.5625,-0.1851707622152759,16
1200,1e-05,fp16,3.305023193359375,-7777.445896148682,-7902.412506103516,36296.11845779419,2363943816.7657547,48620.405353778726,0.5,0.07518158193997132,36038.55317687988,2312552151.667575,48089.00239834026,0.5,0.08154211678326438,16
1400,1e-05,fp16,472.0300512313843,12783.581596374512,13024.288513183594,29195.760716438293,1110637318.4202018,33326.22568518976,0.5625,0.11212678407616093,29230.63387775421,1114421143.766726,33382.94690057674,0.5625,0.11546671009327551,16
1600,1e-05,fp16,288.8142395019531,-4527.418338775635,-4630.511260986328,27896.94073867798,1849243504.8215618,43002.831358197356,0.375,-0.14822918580043137,28366.515968322754,1885389647.8703828,43421.073776109944,0.375,-0.15159518530828864,16
1800,1e-05,fp16,1681.7466049194336,-721.1246032714844,-512.1340789794922,33626.36437225342,1380645721.6678064,37157.04134706915,0.3125,-0.18612460094267555,33504.53617095947,1376380191.00767,37099.598259383754,0.3125,-0.19047209791179626,16
2000,1e-05,fp16,-1555.716999053955,4784.037734985352,5223.240539550781,25782.84183883667,1020784502.0053449,31949.718340000196,0.5625,0.4063562461967892,25459.12746810913,992027256.9001598,31496.464196797708,0.5625,0.4142486866440471,16
